agency_cd	site_no	datetime	113455_00010_00001	113455_00010_00001_cd	113456_00010_00002	113456_00010_00002_cd	113457_00010_00003	113457_00010_00003_cd	113458_00060_00003	113458_00060_00003_cd	265533_00010_00011	265533_00010_00011_cd
USGS	14103000	8/31/87							4310	A		
USGS	14103000	9/1/87							4310	A		
USGS	14103000	9/2/87							4350	A		
USGS	14103000	9/3/87							4420	A		
USGS	14103000	9/4/87							4420	A		
USGS	14103000	9/5/87							4420	A		
USGS	14103000	9/6/87							4420	A		
USGS	14103000	9/7/87							4410	A		
USGS	14103000	9/8/87							4400	A		
USGS	14103000	9/9/87							4390	A		
USGS	14103000	9/10/87							4390	A		
USGS	14103000	9/11/87							4390	A		
USGS	14103000	9/12/87							4400	A		
USGS	14103000	9/13/87							4440	A		
USGS	14103000	9/14/87							4460	A		
USGS	14103000	9/15/87							4430	A		
USGS	14103000	9/16/87							4470	A		
USGS	14103000	9/17/87							4450	A		
USGS	14103000	9/18/87							4400	A		
USGS	14103000	9/19/87							4430	A		
USGS	14103000	9/20/87							4500	A		
USGS	14103000	9/21/87							4500	A		
USGS	14103000	9/22/87							4490	A		
USGS	14103000	9/23/87							4510	A		
USGS	14103000	9/24/87							4590	A		
USGS	14103000	9/25/87							4550	A		
USGS	14103000	9/26/87							4520	A		
USGS	14103000	9/27/87							4550	A		
USGS	14103000	9/28/87							4550	A		
USGS	14103000	9/29/87							4650	A		
USGS	14103000	9/30/87							4790	A		
USGS	14103000	10/1/87							4930	A		
USGS	14103000	10/2/87							4950	A		
USGS	14103000	10/3/87							4950	A		
USGS	14103000	10/4/87							4830	A		
USGS	14103000	10/5/87							4870	A		
USGS	14103000	10/6/87							4870	A		
USGS	14103000	10/7/87							4860	A		
USGS	14103000	10/8/87							4870	A		
USGS	14103000	10/9/87							4900	A		
USGS	14103000	10/10/87							4970	A		
USGS	14103000	10/11/87							4970	A		
USGS	14103000	10/12/87							4970	A		
USGS	14103000	10/13/87							4820	A		
USGS	14103000	10/14/87							4610	A		
USGS	14103000	10/15/87							4620	A		
USGS	14103000	10/16/87							4630	A		
USGS	14103000	10/17/87							4760	A		
USGS	14103000	10/18/87							4890	A		
USGS	14103000	10/19/87							4870	A		
USGS	14103000	10/20/87							4870	A		
USGS	14103000	10/21/87							4870	A		
USGS	14103000	10/22/87							4870	A		
USGS	14103000	10/23/87							4870	A		
USGS	14103000	10/24/87							4860	A		
USGS	14103000	10/25/87							4870	A		
USGS	14103000	10/26/87							4860	A		
USGS	14103000	10/27/87							4830	A		
USGS	14103000	10/28/87							4770	A		
USGS	14103000	10/29/87							4710	A		
USGS	14103000	10/30/87							4640	A		
USGS	14103000	10/31/87							4630	A		
USGS	14103000	11/1/87							4650	A		
USGS	14103000	11/2/87							4660	A		
USGS	14103000	11/3/87							4650	A		
USGS	14103000	11/4/87							4630	A		
USGS	14103000	11/5/87							4630	A		
USGS	14103000	11/6/87							4630	A		
USGS	14103000	11/7/87							4670	A		
USGS	14103000	11/8/87							4710	A		
USGS	14103000	11/9/87							4710	A		
USGS	14103000	11/10/87							4710	A		
USGS	14103000	11/11/87							4670	A		
USGS	14103000	11/12/87							4710	A		
USGS	14103000	11/13/87							4890	A		
USGS	14103000	11/14/87							4930	A		
USGS	14103000	11/15/87							4880	A		
USGS	14103000	11/16/87							4840	A		
USGS	14103000	11/17/87							4850	A		
USGS	14103000	11/18/87							4840	A		
USGS	14103000	11/19/87							4830	A		
USGS	14103000	11/20/87							4760	A		
USGS	14103000	11/21/87							4550	A		
USGS	14103000	11/22/87							4400	A		
USGS	14103000	11/23/87							4400	A		
USGS	14103000	11/24/87							4430	A		
USGS	14103000	11/25/87							4450	A		
USGS	14103000	11/26/87							4510	A		
USGS	14103000	11/27/87							4580	A		
USGS	14103000	11/28/87							4580	A		
USGS	14103000	11/29/87							4580	A		
USGS	14103000	11/30/87							4590	A		
USGS	14103000	12/1/87							4700	A		
USGS	14103000	12/2/87							5050	A		
USGS	14103000	12/3/87							5670	A		
USGS	14103000	12/4/87							5890	A		
USGS	14103000	12/5/87							5650	A		
USGS	14103000	12/6/87							5410	A		
USGS	14103000	12/7/87							5430	A		
USGS	14103000	12/8/87							5370	A		
USGS	14103000	12/9/87							5480	A		
USGS	14103000	12/10/87							7500	A		
USGS	14103000	12/11/87							7940	A		
USGS	14103000	12/12/87							7220	A		
USGS	14103000	12/13/87							7260	A		
USGS	14103000	12/14/87							7770	A		
USGS	14103000	12/15/87							7780	A		
USGS	14103000	12/16/87							7750	A		
USGS	14103000	12/17/87							7670	A		
USGS	14103000	12/18/87							7040	A		
USGS	14103000	12/19/87							6440	A		
USGS	14103000	12/20/87							5840	A		
USGS	14103000	12/21/87							5440	A		
USGS	14103000	12/22/87							5260	A		
USGS	14103000	12/23/87							5260	A		
USGS	14103000	12/24/87							5200	A		
USGS	14103000	12/25/87							4930	A		
USGS	14103000	12/26/87							4870	A		
USGS	14103000	12/27/87							4890	A		
USGS	14103000	12/28/87							4880	A		
USGS	14103000	12/29/87							4890	A		
USGS	14103000	12/30/87							4890	A		
USGS	14103000	12/31/87							4930	A		
USGS	14103000	1/1/88							4900	A		
USGS	14103000	1/2/88							4910	A		
USGS	14103000	1/3/88							4890	A		
USGS	14103000	1/4/88							4910	A		
USGS	14103000	1/5/88							4880	A		
USGS	14103000	1/6/88							4880	A		
USGS	14103000	1/7/88							4890	A		
USGS	14103000	1/8/88							4910	A		
USGS	14103000	1/9/88							4920	A		
USGS	14103000	1/10/88							5160	A		
USGS	14103000	1/11/88							6270	A		
USGS	14103000	1/12/88							5910	A		
USGS	14103000	1/13/88							5680	A		
USGS	14103000	1/14/88							8860	A		
USGS	14103000	1/15/88							12500	A		
USGS	14103000	1/16/88							7850	A		
USGS	14103000	1/17/88							6770	A		
USGS	14103000	1/18/88							6250	A		
USGS	14103000	1/19/88							5950	A		
USGS	14103000	1/20/88							5760	A		
USGS	14103000	1/21/88							5700	A		
USGS	14103000	1/22/88							5610	A		
USGS	14103000	1/23/88							5500	A		
USGS	14103000	1/24/88							5020	A		
USGS	14103000	1/25/88							4640	A		
USGS	14103000	1/26/88							4590	A		
USGS	14103000	1/27/88							4560	A		
USGS	14103000	1/28/88							4560	A		
USGS	14103000	1/29/88							4680	A		
USGS	14103000	1/30/88							5080	A		
USGS	14103000	1/31/88							4940	A		
USGS	14103000	2/1/88							4740	A		
USGS	14103000	2/2/88							4530	A		
USGS	14103000	2/3/88							4510	A		
USGS	14103000	2/4/88							4600	A		
USGS	14103000	2/5/88							4550	A		
USGS	14103000	2/6/88							4520	A		
USGS	14103000	2/7/88							4520	A		
USGS	14103000	2/8/88							4750	A		
USGS	14103000	2/9/88							5290	A		
USGS	14103000	2/10/88							7050	A		
USGS	14103000	2/11/88							7190	A		
USGS	14103000	2/12/88							6680	A		
USGS	14103000	2/13/88							6410	A		
USGS	14103000	2/14/88							6280	A		
USGS	14103000	2/15/88							6190	A		
USGS	14103000	2/16/88							6180	A		
USGS	14103000	2/17/88							5980	A		
USGS	14103000	2/18/88							5870	A		
USGS	14103000	2/19/88							5790	A		
USGS	14103000	2/20/88							5420	A		
USGS	14103000	2/21/88							5130	A		
USGS	14103000	2/22/88							5080	A		
USGS	14103000	2/23/88							5080	A		
USGS	14103000	2/24/88							5030	A		
USGS	14103000	2/25/88							4990	A		
USGS	14103000	2/26/88							4960	A		
USGS	14103000	2/27/88							4940	A		
USGS	14103000	2/28/88							4930	A		
USGS	14103000	2/29/88							5010	A		
USGS	14103000	3/1/88							5630	A		
USGS	14103000	3/2/88							6130	A		
USGS	14103000	3/3/88							6150	A		
USGS	14103000	3/4/88							6130	A		
USGS	14103000	3/5/88							6130	A		
USGS	14103000	3/6/88							6140	A		
USGS	14103000	3/7/88							6090	A		
USGS	14103000	3/8/88							6030	A		
USGS	14103000	3/9/88							6010	A		
USGS	14103000	3/10/88							5980	A		
USGS	14103000	3/11/88							5900	A		
USGS	14103000	3/12/88							5760	A		
USGS	14103000	3/13/88							5640	A		
USGS	14103000	3/14/88							5580	A		
USGS	14103000	3/15/88							5550	A		
USGS	14103000	3/16/88							5410	A		
USGS	14103000	3/17/88							5310	A		
USGS	14103000	3/18/88							5280	A		
USGS	14103000	3/19/88							5220	A		
USGS	14103000	3/20/88							5160	A		
USGS	14103000	3/21/88							5210	A		
USGS	14103000	3/22/88							5260	A		
USGS	14103000	3/23/88							5330	A		
USGS	14103000	3/24/88							5480	A		
USGS	14103000	3/25/88							5450	A		
USGS	14103000	3/26/88							5680	A		
USGS	14103000	3/27/88							6250	A		
USGS	14103000	3/28/88							6300	A		
USGS	14103000	3/29/88							6150	A		
USGS	14103000	3/30/88							6050	A		
USGS	14103000	3/31/88							5940	A		
USGS	14103000	4/1/88							5870	A		
USGS	14103000	4/2/88							5850	A		
USGS	14103000	4/3/88							6080	A		
USGS	14103000	4/4/88							6340	A		
USGS	14103000	4/5/88							6190	A		
USGS	14103000	4/6/88							6130	A		
USGS	14103000	4/7/88							6210	A		
USGS	14103000	4/8/88							6180	A		
USGS	14103000	4/9/88							6120	A		
USGS	14103000	4/10/88							6050	A		
USGS	14103000	4/11/88							5950	A		
USGS	14103000	4/12/88							5920	A		
USGS	14103000	4/13/88							5860	A		
USGS	14103000	4/14/88							5810	A		
USGS	14103000	4/15/88							5870	A		
USGS	14103000	4/16/88							5840	A		
USGS	14103000	4/17/88							5910	A		
USGS	14103000	4/18/88							5880	A		
USGS	14103000	4/19/88							5790	A		
USGS	14103000	4/20/88							5800	A		
USGS	14103000	4/21/88							6630	A		
USGS	14103000	4/22/88							7170	A		
USGS	14103000	4/23/88							6470	A		
USGS	14103000	4/24/88							6090	A		
USGS	14103000	4/25/88							5930	A		
USGS	14103000	4/26/88							5720	A		
USGS	14103000	4/27/88							5610	A		
USGS	14103000	4/28/88							5680	A		
USGS	14103000	4/29/88							5830	A		
USGS	14103000	4/30/88							5830	A		
USGS	14103000	5/1/88							5720	A		
USGS	14103000	5/2/88							5620	A		
USGS	14103000	5/3/88							5540	A		
USGS	14103000	5/4/88							5480	A		
USGS	14103000	5/5/88							5410	A		
USGS	14103000	5/6/88							5360	A		
USGS	14103000	5/7/88							5310	A		
USGS	14103000	5/8/88							5260	A		
USGS	14103000	5/9/88							5270	A		
USGS	14103000	5/10/88							5270	A		
USGS	14103000	5/11/88							5220	A		
USGS	14103000	5/12/88							5260	A		
USGS	14103000	5/13/88							5320	A		
USGS	14103000	5/14/88							5180	A		
USGS	14103000	5/15/88							5200	A		
USGS	14103000	5/16/88							5130	A		
USGS	14103000	5/17/88							5090	A		
USGS	14103000	5/18/88							5070	A		
USGS	14103000	5/19/88							5070	A		
USGS	14103000	5/20/88							5030	A		
USGS	14103000	5/21/88							5020	A		
USGS	14103000	5/22/88							5050	A		
USGS	14103000	5/23/88							5050	A		
USGS	14103000	5/24/88							5040	A		
USGS	14103000	5/25/88							4990	A		
USGS	14103000	5/26/88							4950	A		
USGS	14103000	5/27/88							4930	A		
USGS	14103000	5/28/88							4970	A		
USGS	14103000	5/29/88							5060	A		
USGS	14103000	5/30/88							5040	A		
USGS	14103000	5/31/88							4940	A		
USGS	14103000	6/1/88							4940	A		
USGS	14103000	6/2/88							4940	A		
USGS	14103000	6/3/88							4970	A		
USGS	14103000	6/4/88							5070	A		
USGS	14103000	6/5/88							5090	A		
USGS	14103000	6/6/88							5100	A		
USGS	14103000	6/7/88							5340	A		
USGS	14103000	6/8/88							5670	A		
USGS	14103000	6/9/88							5610	A		
USGS	14103000	6/10/88							5610	A		
USGS	14103000	6/11/88							5400	A		
USGS	14103000	6/12/88							5020	A		
USGS	14103000	6/13/88							4980	A		
USGS	14103000	6/14/88							4910	A		
USGS	14103000	6/15/88							4750	A		
USGS	14103000	6/16/88							4730	A		
USGS	14103000	6/17/88							4750	A		
USGS	14103000	6/18/88							4740	A		
USGS	14103000	6/19/88							4720	A		
USGS	14103000	6/20/88							4710	A		
USGS	14103000	6/21/88							4760	A		
USGS	14103000	6/22/88							4870	A		
USGS	14103000	6/23/88							4850	A		
USGS	14103000	6/24/88							4850	A		
USGS	14103000	6/25/88							4750	A		
USGS	14103000	6/26/88							4610	A		
USGS	14103000	6/27/88							4600	A		
USGS	14103000	6/28/88							4610	A		
USGS	14103000	6/29/88							4600	A		
USGS	14103000	6/30/88							4590	A		
USGS	14103000	7/1/88							4570	A		
USGS	14103000	7/2/88							4560	A		
USGS	14103000	7/3/88							4580	A		
USGS	14103000	7/4/88							4600	A		
USGS	14103000	7/5/88							4580	A		
USGS	14103000	7/6/88							4580	A		
USGS	14103000	7/7/88							4560	A		
USGS	14103000	7/8/88							4550	A		
USGS	14103000	7/9/88							4550	A		
USGS	14103000	7/10/88							4540	A		
USGS	14103000	7/11/88							4540	A		
USGS	14103000	7/12/88							4560	A		
USGS	14103000	7/13/88							4570	A		
USGS	14103000	7/14/88							4590	A		
USGS	14103000	7/15/88							4520	A		
USGS	14103000	7/16/88							4380	A		
USGS	14103000	7/17/88							4310	A		
USGS	14103000	7/18/88							4300	A		
USGS	14103000	7/19/88							4270	A		
USGS	14103000	7/20/88							4180	A		
USGS	14103000	7/21/88							4240	A		
USGS	14103000	7/22/88							4470	A		
USGS	14103000	7/23/88							4630	A		
USGS	14103000	7/24/88							4660	A		
USGS	14103000	7/25/88							4630	A		
USGS	14103000	7/26/88							4610	A		
USGS	14103000	7/27/88							4620	A		
USGS	14103000	7/28/88							4640	A		
USGS	14103000	7/29/88							4560	A		
USGS	14103000	7/30/88							4380	A		
USGS	14103000	7/31/88							4370	A		
USGS	14103000	8/1/88							4370	A		
USGS	14103000	8/2/88							4320	A		
USGS	14103000	8/3/88							4180	A		
USGS	14103000	8/4/88							4160	A		
USGS	14103000	8/5/88							4170	A		
USGS	14103000	8/6/88							4230	A		
USGS	14103000	8/7/88							4430	A		
USGS	14103000	8/8/88							4410	A		
USGS	14103000	8/9/88							4400	A		
USGS	14103000	8/10/88							4360	A		
USGS	14103000	8/11/88							4290	A		
USGS	14103000	8/12/88							4370	A		
USGS	14103000	8/13/88							4370	A		
USGS	14103000	8/14/88							4380	A		
USGS	14103000	8/15/88							4370	A		
USGS	14103000	8/16/88							4330	A		
USGS	14103000	8/17/88							4300	A		
USGS	14103000	8/18/88							4340	A		
USGS	14103000	8/19/88							4350	A		
USGS	14103000	8/20/88							4350	A		
USGS	14103000	8/21/88							4370	A		
USGS	14103000	8/22/88							4360	A		
USGS	14103000	8/23/88							4350	A		
USGS	14103000	8/24/88							4320	A		
USGS	14103000	8/25/88							4300	A		
USGS	14103000	8/26/88							4300	A		
USGS	14103000	8/27/88							4280	A		
USGS	14103000	8/28/88							4360	A		
USGS	14103000	8/29/88							4500	A		
USGS	14103000	8/30/88							4440	A		
USGS	14103000	8/31/88							4310	A		
USGS	14103000	9/1/88							4300	A		
USGS	14103000	9/2/88							4250	A		
USGS	14103000	9/3/88							4070	A		
USGS	14103000	9/4/88							4070	A		
USGS	14103000	9/5/88							4160	A		
USGS	14103000	9/6/88							4410	A		
USGS	14103000	9/7/88							4440	A		
USGS	14103000	9/8/88							4420	A		
USGS	14103000	9/9/88							4430	A		
USGS	14103000	9/10/88							4400	A		
USGS	14103000	9/11/88							4310	A		
USGS	14103000	9/12/88							4290	A		
USGS	14103000	9/13/88							4300	A		
USGS	14103000	9/14/88							4340	A		
USGS	14103000	9/15/88							4340	A		
USGS	14103000	9/16/88							4250	A		
USGS	14103000	9/17/88							4230	A		
USGS	14103000	9/18/88							4250	A		
USGS	14103000	9/19/88							4280	A		
USGS	14103000	9/20/88							4310	A		
USGS	14103000	9/21/88							4300	A		
USGS	14103000	9/22/88							4290	A		
USGS	14103000	9/23/88							4280	A		
USGS	14103000	9/24/88							4280	A		
USGS	14103000	9/25/88							4280	A		
USGS	14103000	9/26/88							4320	A		
USGS	14103000	9/27/88							4290	A		
USGS	14103000	9/28/88							4360	A		
USGS	14103000	9/29/88							4510	A		
USGS	14103000	9/30/88							4480	A		
USGS	14103000	10/1/88							4480	A		
USGS	14103000	10/2/88							4480	A		
USGS	14103000	10/3/88							4470	A		
USGS	14103000	10/4/88							4480	A		
USGS	14103000	10/5/88							4480	A		
USGS	14103000	10/6/88							4470	A		
USGS	14103000	10/7/88							4470	A		
USGS	14103000	10/8/88							4480	A		
USGS	14103000	10/9/88							4490	A		
USGS	14103000	10/10/88							4460	A		
USGS	14103000	10/11/88							4420	A		
USGS	14103000	10/12/88							4270	A		
USGS	14103000	10/13/88							4270	A		
USGS	14103000	10/14/88							4370	A		
USGS	14103000	10/15/88							4680	A		
USGS	14103000	10/16/88							4980	A		
USGS	14103000	10/17/88							4780	A		
USGS	14103000	10/18/88							4500	A		
USGS	14103000	10/19/88							4610	A		
USGS	14103000	10/20/88							4930	A		
USGS	14103000	10/21/88							5040	A		
USGS	14103000	10/22/88							5210	A		
USGS	14103000	10/23/88							5200	A		
USGS	14103000	10/24/88							5200	A		
USGS	14103000	10/25/88							5210	A		
USGS	14103000	10/26/88							5210	A		
USGS	14103000	10/27/88							5200	A		
USGS	14103000	10/28/88							5170	A		
USGS	14103000	10/29/88							4970	A		
USGS	14103000	10/30/88							4960	A		
USGS	14103000	10/31/88							4960	A		
USGS	14103000	11/1/88							4970	A		
USGS	14103000	11/2/88							5000	A		
USGS	14103000	11/3/88							5050	A		
USGS	14103000	11/4/88							5210	A		
USGS	14103000	11/5/88							5290	A		
USGS	14103000	11/6/88							5370	A		
USGS	14103000	11/7/88							5420	A		
USGS	14103000	11/8/88							5340	A		
USGS	14103000	11/9/88							5270	A		
USGS	14103000	11/10/88							5310	A		
USGS	14103000	11/11/88							5360	A		
USGS	14103000	11/12/88							5340	A		
USGS	14103000	11/13/88							5370	A		
USGS	14103000	11/14/88							5430	A		
USGS	14103000	11/15/88							5410	A		
USGS	14103000	11/16/88							5460	A		
USGS	14103000	11/17/88							5470	A		
USGS	14103000	11/18/88							5440	A		
USGS	14103000	11/19/88							5430	A		
USGS	14103000	11/20/88							5420	A		
USGS	14103000	11/21/88							5440	A		
USGS	14103000	11/22/88							5590	A		
USGS	14103000	11/23/88							6210	A		
USGS	14103000	11/24/88							6340	A		
USGS	14103000	11/25/88							6100	A		
USGS	14103000	11/26/88							5950	A		
USGS	14103000	11/27/88							5830	A		
USGS	14103000	11/28/88							5990	A		
USGS	14103000	11/29/88							6250	A		
USGS	14103000	11/30/88							5900	A		
USGS	14103000	12/1/88							5510	A		
USGS	14103000	12/2/88							5430	A		
USGS	14103000	12/3/88							5380	A		
USGS	14103000	12/4/88							5060	A		
USGS	14103000	12/5/88							4710	A		
USGS	14103000	12/6/88							4700	A		
USGS	14103000	12/7/88							4870	A		
USGS	14103000	12/8/88							5140	A		
USGS	14103000	12/9/88							5240	A		
USGS	14103000	12/10/88							5300	A		
USGS	14103000	12/11/88							5300	A		
USGS	14103000	12/12/88							5270	A		
USGS	14103000	12/13/88							5320	A		
USGS	14103000	12/14/88							5380	A		
USGS	14103000	12/15/88							5190	A		
USGS	14103000	12/16/88							5050	A		
USGS	14103000	12/17/88							4940	A		
USGS	14103000	12/18/88							4720	A		
USGS	14103000	12/19/88							4730	A		
USGS	14103000	12/20/88							4760	A		
USGS	14103000	12/21/88							4720	A		
USGS	14103000	12/22/88							4850	A		
USGS	14103000	12/23/88							5060	A		
USGS	14103000	12/24/88							5020	A		
USGS	14103000	12/25/88							4940	A		
USGS	14103000	12/26/88							4860	A		
USGS	14103000	12/27/88							4750	A		
USGS	14103000	12/28/88							4910	A		
USGS	14103000	12/29/88							5070	A		
USGS	14103000	12/30/88							5340	A		
USGS	14103000	12/31/88							5490	A		
