Rereg 2005,,,,,
,,,,,
Date,Time,Temp oC,DO mg/L,DO (% sat),pH
8/8/05,18:00:00,14.11,9.16,92.8,8.09
8/8/05,19:00:00,14.03,9.06,91.6,8.05
8/8/05,20:00:00,13.96,8.93,90.2,8.01
8/8/05,21:00:00,13.9,8.87,89.4,7.99
8/8/05,22:00:00,13.85,8.84,89,7.97
8/8/05,23:00:00,13.88,8.86,89.3,7.97
8/9/05,0:00:00,13.8,8.74,87.9,7.95
8/9/05,1:00:00,13.75,8.56,86,7.92
8/9/05,2:00:00,13.72,8.39,84.3,7.9
8/9/05,3:00:00,13.74,8.42,84.6,7.9
8/9/05,4:00:00,13.67,8.34,83.7,7.89
8/9/05,5:00:00,13.62,8.23,82.5,7.88
8/9/05,6:00:00,13.58,8.23,82.4,7.88
8/9/05,7:00:00,13.58,8.22,82.3,7.89
8/9/05,8:00:00,13.61,8.3,83.2,7.92
8/9/05,9:00:00,13.68,8.35,83.8,7.93
8/9/05,10:00:00,13.78,8.53,85.8,7.95
8/9/05,11:00:00,13.85,8.6,86.6,7.94
8/9/05,12:00:00,13.95,8.95,90.4,8.01
8/9/05,13:00:00,14.12,9.19,93.1,8.08
8/9/05,14:00:00,14.19,9.31,94.5,8.13
8/9/05,15:00:00,14.22,9.44,95.8,8.16
8/9/05,16:00:00,14.22,9.33,94.8,8.14
8/9/05,17:00:00,14.22,9.34,94.8,8.15
8/9/05,18:00:00,14.15,9.09,92.2,8.08
8/9/05,19:00:00,14.1,9.04,91.6,8.05
8/9/05,20:00:00,14.04,8.88,89.8,8
8/9/05,21:00:00,13.97,8.84,89.3,7.98
8/9/05,22:00:00,13.85,8.77,88.4,7.94
8/9/05,23:00:00,13.86,8.72,87.8,7.95
8/10/05,0:00:00,13.82,8.57,86.3,7.92
8/10/05,1:00:00,13.75,8.35,83.9,7.89
8/10/05,2:00:00,13.74,8.28,83.2,7.89
8/10/05,3:00:00,13.73,8.26,83,7.88
8/10/05,4:00:00,13.72,8.28,83.2,7.88
8/10/05,5:00:00,13.67,8.24,82.7,7.87
8/10/05,6:00:00,13.62,8.22,82.4,7.87
8/10/05,7:00:00,13.6,8.21,82.3,7.88
8/10/05,8:00:00,13.61,8.24,82.5,7.9
8/10/05,9:00:00,13.71,8.26,83,7.92
8/10/05,10:00:00,13.82,8.41,84.6,7.96
8/10/05,11:00:00,13.92,8.59,86.6,7.97
8/10/05,12:00:00,13.97,8.95,90.4,8.04
8/10/05,13:00:00,14.05,9.23,93.3,8.14
8/10/05,14:00:00,14.15,9.29,94.2,8.14
8/10/05,15:00:00,14.22,9.34,94.8,8.16
8/10/05,16:00:00,14.2,9.31,94.6,8.17
8/10/05,17:00:00,14.18,9.22,93.5,8.15
8/10/05,18:00:00,14.1,8.97,90.9,8.08
8/10/05,19:00:00,14.01,8.7,87.9,8.03
8/10/05,20:00:00,13.95,8.72,88,7.98
8/10/05,21:00:00,13.89,8.63,87,7.97
8/10/05,22:00:00,13.83,8.59,86.5,7.94
8/10/05,23:00:00,13.75,8.49,85.3,7.92
8/11/05,0:00:00,13.69,8.32,83.5,7.89
8/11/05,1:00:00,13.65,8.15,81.7,7.87
8/11/05,2:00:00,13.63,8.06,80.8,7.87
8/11/05,3:00:00,13.64,8.09,81.1,7.88
8/11/05,4:00:00,13.63,8.05,80.7,7.86
8/11/05,5:00:00,13.56,7.98,79.9,7.86
8/11/05,6:00:00,13.52,7.88,78.8,7.85
8/11/05,7:00:00,13.53,7.95,79.6,7.86
8/11/05,8:00:00,13.57,8.04,80.5,7.89
8/11/05,9:00:00,13.63,8.08,81,7.92
8/11/05,10:00:00,13.74,8.15,81.9,7.93
8/11/05,11:00:00,13.85,8.27,83.3,7.96
8/11/05,12:00:00,13.95,8.56,86.4,8.02
8/11/05,13:00:00,14.1,8.95,90.7,8.11
8/11/05,14:00:00,14.25,9.16,93,8.18
8/11/05,15:00:00,14.28,9.18,93.3,8.22
8/11/05,16:00:00,14.29,9.12,92.8,8.21
8/11/05,17:00:00,14.24,9.11,92.6,8.19
8/11/05,18:00:00,14.12,8.85,89.7,8.11
8/11/05,19:00:00,14.05,8.82,89.3,8.05
8/11/05,20:00:00,13.96,8.56,86.4,8.02
8/11/05,21:00:00,13.89,8.54,86.1,7.97
8/11/05,22:00:00,13.82,8.45,85.1,7.96
8/11/05,23:00:00,13.81,8.38,84.3,7.96
8/12/05,0:00:00,13.76,8.15,82,7.94
8/12/05,1:00:00,13.73,8.09,81.2,7.92
8/12/05,2:00:00,13.73,8,80.3,7.93
8/12/05,3:00:00,13.73,8.13,81.7,7.93
8/12/05,4:00:00,13.68,7.99,80.1,7.91
8/12/05,5:00:00,13.64,7.85,78.7,7.9
8/12/05,6:00:00,13.62,7.92,79.4,7.92
8/12/05,7:00:00,13.64,8.04,80.6,7.92
8/12/05,8:00:00,13.66,8.01,80.4,7.96
8/12/05,9:00:00,13.74,8.08,81.1,8.01
8/12/05,10:00:00,13.84,8.17,82.3,8.02
8/12/05,11:00:00,13.91,8.26,83.3,8.04
8/12/05,12:00:00,13.98,8.5,85.9,8.08
8/12/05,13:00:00,14.13,8.81,89.2,8.13
8/12/05,14:00:00,14.24,8.85,89.9,8.18
8/12/05,15:00:00,14.28,8.87,90.2,8.2
8/12/05,16:00:00,14.27,8.68,88.2,8.17
8/12/05,17:00:00,14.24,8.66,88,8.16
8/12/05,18:00:00,14.22,8.52,86.5,8.09
8/12/05,19:00:00,14.13,8.37,84.8,8.05
8/12/05,20:00:00,14.08,8.32,84.2,8.03
8/12/05,21:00:00,14.02,8.27,83.6,8
8/12/05,22:00:00,13.94,8.29,83.7,7.97
8/12/05,23:00:00,13.86,8.17,82.3,7.95
8/13/05,0:00:00,13.83,8.11,81.7,7.93
8/13/05,1:00:00,13.81,7.93,79.8,7.93
8/13/05,2:00:00,13.8,7.84,78.9,7.92
8/13/05,3:00:00,13.79,7.86,79,7.91
8/13/05,4:00:00,13.8,7.76,78.1,7.91
8/13/05,5:00:00,13.75,7.72,77.6,7.89
8/13/05,6:00:00,13.73,7.71,77.4,7.89
8/13/05,7:00:00,13.7,7.7,77.3,7.89
8/13/05,8:00:00,13.72,7.76,77.9,7.91
8/13/05,9:00:00,13.75,7.88,79.2,7.93
8/13/05,10:00:00,13.83,7.97,80.2,7.95
8/13/05,11:00:00,13.89,8.19,82.6,7.96
8/13/05,12:00:00,13.97,8.47,85.6,8.04
8/13/05,13:00:00,14.14,8.62,87.4,8.11
8/13/05,14:00:00,14.27,8.78,89.3,8.15
8/13/05,15:00:00,14.32,8.87,90.3,8.18
8/13/05,16:00:00,14.33,8.83,89.9,8.18
8/13/05,17:00:00,14.29,8.71,88.6,8.17
8/13/05,18:00:00,14.21,8.46,85.9,8.1
8/13/05,19:00:00,14.15,8.37,84.8,8.07
8/13/05,20:00:00,14.07,8.38,84.8,8.04
8/13/05,21:00:00,13.99,8.25,83.4,8.01
8/13/05,22:00:00,13.91,8.16,82.4,7.98
8/13/05,23:00:00,13.86,8.13,81.9,7.96
8/14/05,0:00:00,13.83,7.99,80.4,7.95
8/14/05,1:00:00,13.79,7.84,78.9,7.93
8/14/05,2:00:00,13.76,7.78,78.2,7.93
8/14/05,3:00:00,13.75,7.76,78,7.92
8/14/05,4:00:00,13.74,7.75,77.9,7.92
8/14/05,5:00:00,13.7,7.69,77.2,7.91
8/14/05,6:00:00,13.65,7.68,77,7.9
8/14/05,7:00:00,13.64,7.71,77.3,7.91
8/14/05,8:00:00,13.64,7.72,77.4,7.92
8/14/05,9:00:00,13.71,7.75,77.9,7.94
8/14/05,10:00:00,13.81,7.86,79.1,7.96
8/14/05,11:00:00,13.94,8.02,80.9,7.97
8/14/05,12:00:00,14.04,8.49,85.9,8.08
8/14/05,13:00:00,14.2,8.66,87.9,8.15
8/14/05,14:00:00,14.33,8.74,88.9,8.18
8/14/05,15:00:00,14.38,8.79,89.5,8.2
8/14/05,16:00:00,14.38,8.71,88.8,8.23
8/14/05,17:00:00,14.34,8.55,87.1,8.16
8/14/05,18:00:00,14.26,8.49,86.3,8.09
8/14/05,19:00:00,14.15,8.26,83.8,8.05
8/14/05,20:00:00,14.06,8.12,82.1,8.02
8/14/05,21:00:00,14,8.01,80.9,7.99
8/14/05,22:00:00,13.96,7.93,80,7.97
8/14/05,23:00:00,13.87,7.86,79.2,7.94
8/15/05,0:00:00,13.81,7.61,76.6,7.92
8/15/05,1:00:00,13.82,7.73,77.8,7.93
8/15/05,2:00:00,13.81,7.65,77,7.92
8/15/05,3:00:00,13.76,7.59,76.3,7.91
8/15/05,4:00:00,13.71,7.46,75,7.9
8/15/05,5:00:00,13.67,7.44,74.7,7.86
8/15/05,6:00:00,13.65,7.46,74.8,7.87
8/15/05,7:00:00,13.62,7.45,74.7,7.87
8/15/05,8:00:00,13.65,7.57,76,7.9
8/15/05,9:00:00,13.72,7.71,77.5,7.93
8/15/05,10:00:00,13.8,7.97,80.2,7.95
8/15/05,11:00:00,13.94,8.17,82.5,8.01
8/15/05,12:00:00,14.07,8.41,85.1,8.08
8/15/05,13:00:00,14.23,8.52,86.5,8.14
8/15/05,14:00:00,14.32,8.59,87.4,8.18
8/15/05,15:00:00,14.36,8.65,88.2,8.19
8/15/05,16:00:00,14.38,8.65,88.2,8.19
8/15/05,17:00:00,14.33,8.61,87.6,8.19
8/15/05,18:00:00,14.23,8.31,84.4,8.11
8/15/05,19:00:00,14.16,8.21,83.3,8.07
8/15/05,20:00:00,14.08,8.13,82.3,8.04
8/15/05,21:00:00,13.99,8.08,81.6,8.01
8/15/05,22:00:00,13.96,8.09,81.6,7.99
8/15/05,23:00:00,13.92,8.02,80.9,7.98
8/16/05,0:00:00,13.9,7.84,79.1,7.96
8/16/05,1:00:00,13.91,7.8,78.6,7.96
8/16/05,2:00:00,13.88,7.79,78.6,7.95
8/16/05,3:00:00,13.9,7.67,77.4,7.93
8/16/05,4:00:00,13.86,7.67,77.3,7.93
8/16/05,5:00:00,13.8,7.49,75.4,7.91
8/16/05,6:00:00,13.77,7.53,75.7,7.9
8/16/05,7:00:00,13.76,7.56,76,7.91
8/16/05,8:00:00,13.77,7.58,76.2,7.93
8/16/05,9:00:00,13.84,7.65,77,7.96
8/16/05,10:00:00,13.9,7.72,77.8,7.95
8/16/05,11:00:00,13.94,7.99,80.6,7.97
8/16/05,12:00:00,14.04,8.15,82.5,8.06
8/16/05,13:00:00,14.19,8.29,84.1,8.13
8/16/05,14:00:00,14.29,8.34,84.9,8.16
8/16/05,15:00:00,14.35,8.42,85.7,8.19
8/16/05,16:00:00,14.35,8.48,86.4,8.18
8/16/05,17:00:00,14.32,8.44,85.9,8.17
8/16/05,18:00:00,14.25,8.21,83.4,8.1
8/16/05,19:00:00,14.23,8.16,82.9,8.07
8/16/05,20:00:00,14.16,8.04,81.5,8.04
8/16/05,21:00:00,14.03,7.99,80.8,8.01
8/16/05,22:00:00,14.06,8.07,81.7,8
8/16/05,23:00:00,14.01,8.06,81.5,7.99
8/17/05,0:00:00,13.9,7.86,79.3,7.94
8/17/05,1:00:00,13.89,7.81,78.7,7.95
8/17/05,2:00:00,13.87,7.62,76.8,7.93
8/17/05,3:00:00,13.81,7.38,74.2,7.91
8/17/05,4:00:00,13.77,7.38,74.2,7.87
8/17/05,5:00:00,13.76,7.28,73.2,7.88
8/17/05,6:00:00,13.76,7.38,74.2,7.87
8/17/05,7:00:00,13.75,7.35,73.9,7.89
8/17/05,8:00:00,13.77,7.49,75.3,7.95
8/17/05,9:00:00,13.79,7.49,75.3,7.93
8/17/05,10:00:00,13.85,7.53,75.9,7.98
8/17/05,11:00:00,13.9,7.46,75.2,7.98
8/17/05,12:00:00,13.97,7.6,76.8,7.98
8/17/05,13:00:00,14.06,7.84,79.4,8.05
8/17/05,14:00:00,14.11,7.76,78.6,8.06
8/17/05,15:00:00,14.2,8.08,82,8.12
8/17/05,16:00:00,14.24,8.05,81.8,8.16
8/17/05,17:00:00,14.24,8.15,82.8,8.14
8/17/05,18:00:00,14.19,7.98,80.9,8.08
8/17/05,19:00:00,14.15,7.81,79.2,8.05
8/17/05,20:00:00,14.13,7.94,80.5,8.03
8/17/05,21:00:00,14.12,7.92,80.2,8.04
8/17/05,22:00:00,14.04,7.78,78.7,8
8/17/05,23:00:00,13.96,7.62,77,7.97
8/18/05,0:00:00,13.95,7.52,75.9,7.95
8/18/05,1:00:00,13.93,7.41,74.7,7.94
8/18/05,2:00:00,13.92,7.33,74,7.94
8/18/05,3:00:00,13.9,7.4,74.6,7.93
8/18/05,4:00:00,13.89,7.4,74.6,7.91
8/18/05,5:00:00,13.83,7.23,72.8,7.89
8/18/05,6:00:00,13.79,7.23,72.8,7.88
8/18/05,7:00:00,13.78,7.28,73.2,7.89
8/18/05,8:00:00,13.78,7.23,72.7,7.9
8/18/05,9:00:00,13.85,7.34,74,7.92
8/18/05,10:00:00,13.91,7.35,74.1,7.92
8/18/05,11:00:00,13.98,7.57,76.5,7.97
8/18/05,12:00:00,14.11,7.75,78.5,8.03
8/18/05,13:00:00,14.25,7.9,80.3,8.09
8/18/05,14:00:00,14.35,8.08,82.3,8.11
8/18/05,15:00:00,14.4,8.08,82.4,8.14
8/18/05,16:00:00,14.43,8.2,83.6,8.16
8/18/05,17:00:00,14.41,8.09,82.5,8.13
8/18/05,18:00:00,14.36,8,81.5,8.08
8/18/05,19:00:00,14.32,7.88,80.2,8.06
8/18/05,20:00:00,14.23,7.73,78.5,8.03
8/18/05,21:00:00,14.13,7.74,78.5,8
8/18/05,22:00:00,14.09,7.68,77.7,7.98
8/18/05,23:00:00,14.03,7.57,76.5,7.97
8/19/05,0:00:00,13.96,7.42,75,7.95
8/19/05,1:00:00,13.93,7.39,74.6,7.93
8/19/05,2:00:00,13.91,7.34,74,7.92
8/19/05,3:00:00,13.91,7.11,71.7,7.92
8/19/05,4:00:00,13.9,7.16,72.2,7.91
8/19/05,5:00:00,13.85,7.16,72.1,7.9
8/19/05,6:00:00,13.81,7.19,72.4,7.88
8/19/05,7:00:00,13.77,7.07,71.1,7.88
8/19/05,8:00:00,13.8,7.2,72.4,7.89
8/19/05,9:00:00,13.85,7.27,73.2,7.91
8/19/05,10:00:00,13.9,7.46,75.2,7.9
8/19/05,11:00:00,13.99,7.67,77.5,7.94
8/19/05,12:00:00,14.14,7.91,80.2,8.02
8/19/05,13:00:00,14.29,8.04,81.7,8.09
8/19/05,14:00:00,14.39,8.85,90.2,8.14
8/19/05,15:00:00,14.44,8.91,90.9,8.16
8/19/05,16:00:00,14.44,8.87,90.5,8.17
8/19/05,17:00:00,14.44,8.78,89.6,8.16
8/19/05,18:00:00,14.36,8.58,87.4,8.09
8/19/05,19:00:00,14.28,8.43,85.7,8.05
8/19/05,20:00:00,14.25,8.42,85.5,8.04
8/19/05,21:00:00,14.19,7.85,79.6,8.01
8/19/05,22:00:00,14.11,8.36,84.7,8
8/19/05,23:00:00,14.04,8.31,84,7.97
8/20/05,0:00:00,13.98,8.22,83.1,7.95
8/20/05,1:00:00,13.94,8.08,81.6,7.93
8/20/05,2:00:00,13.93,7.93,80,7.94
8/20/05,3:00:00,13.95,7.92,80,7.92
8/20/05,4:00:00,13.96,7.89,79.6,7.92
8/20/05,5:00:00,13.95,7.91,79.8,7.9
8/20/05,6:00:00,13.9,7.79,78.5,7.91
8/20/05,7:00:00,13.89,7.83,79,7.91
8/20/05,8:00:00,13.92,7.87,79.4,7.93
8/20/05,9:00:00,13.98,7.44,75.2,7.95
8/20/05,10:00:00,14.08,8.21,83.1,7.98
8/20/05,11:00:00,14.24,7.94,80.6,8
8/20/05,12:00:00,14.41,8.45,86.1,8.03
8/20/05,13:00:00,14.55,8.74,89.4,8.07
8/20/05,14:00:00,14.47,8.97,91.6,8.14
8/20/05,15:00:00,14.47,8.92,91.1,8.15
8/20/05,16:00:00,14.5,8.87,90.6,8.16
8/20/05,17:00:00,14.44,8.79,89.7,8.13
8/20/05,18:00:00,14.32,8.5,86.5,8.07
8/20/05,19:00:00,14.26,8.34,84.7,8.02
8/20/05,20:00:00,14.19,8.2,83.3,7.98
8/20/05,21:00:00,14.18,8.23,83.5,7.96
8/20/05,22:00:00,14.14,8.24,83.5,7.96
8/20/05,23:00:00,14.08,8.16,82.6,7.93
8/21/05,0:00:00,14.05,8.05,81.4,7.92
8/21/05,1:00:00,14,7.95,80.4,7.89
8/21/05,2:00:00,13.99,7.87,79.5,7.88
8/21/05,3:00:00,13.97,7.86,79.3,7.87
8/21/05,4:00:00,14,7.88,79.6,7.87
8/21/05,5:00:00,13.97,7.85,79.3,7.86
8/21/05,6:00:00,13.91,7.79,78.6,7.86
8/21/05,7:00:00,13.9,7.73,78,7.86
8/21/05,8:00:00,13.91,7.88,79.5,7.88
8/21/05,9:00:00,13.98,7.91,79.9,7.9
8/21/05,10:00:00,14.1,8.11,82.1,7.93
8/21/05,11:00:00,14.19,8.22,83.4,7.93
8/21/05,12:00:00,14.23,8.61,87.5,7.99
8/21/05,13:00:00,14.34,8.81,89.7,8.07
8/21/05,14:00:00,14.45,8.9,90.9,8.11
8/21/05,15:00:00,14.46,8.94,91.3,8.14
8/21/05,16:00:00,14.44,8.9,90.9,8.13
8/21/05,17:00:00,14.39,8.72,88.9,8.08
8/21/05,18:00:00,14.38,8.67,88.4,8.05
8/21/05,19:00:00,14.29,8.56,87.1,8.02
8/21/05,20:00:00,14.2,8.44,85.7,7.99
8/21/05,21:00:00,14.17,8.37,84.9,7.96
8/21/05,22:00:00,14.19,8.35,84.7,7.96
8/21/05,23:00:00,14.15,8.26,83.8,7.95
8/22/05,0:00:00,14.05,8.07,81.7,7.92
8/22/05,1:00:00,13.99,7.93,80.1,7.9
8/22/05,2:00:00,13.96,7.91,79.9,7.88
8/22/05,3:00:00,13.99,7.88,79.6,7.89
8/22/05,4:00:00,13.93,7.83,79,7.87
8/22/05,5:00:00,13.89,7.73,78,7.86
8/22/05,6:00:00,13.88,7.76,78.2,7.85
8/22/05,7:00:00,13.86,7.75,78.1,7.85
8/22/05,8:00:00,13.88,7.8,78.7,7.87
8/22/05,9:00:00,13.94,7.88,79.5,7.87
8/22/05,10:00:00,14.01,8.46,85.5,7.96
8/22/05,11:00:00,14.11,8.65,87.6,8.01
8/22/05,12:00:00,14.21,8.76,88.9,8.07
8/22/05,13:00:00,14.31,8.88,90.4,8.13
8/22/05,14:00:00,14.3,8.8,89.5,8.14
8/22/05,15:00:00,14.4,8.94,91.1,8.19
8/22/05,16:00:00,14.37,8.92,90.8,8.18
8/22/05,17:00:00,14.39,8.88,90.5,8.18
8/22/05,18:00:00,14.35,8.68,88.4,8.11
8/22/05,19:00:00,14.35,8.71,88.7,8.07
8/22/05,20:00:00,14.34,8.68,88.3,8.07
8/22/05,21:00:00,14.3,8.62,87.7,8.06
8/22/05,22:00:00,14.28,8.66,88.1,8.04
8/22/05,23:00:00,14.25,8.54,86.7,8.03
8/23/05,0:00:00,14.17,8.42,85.4,8
8/23/05,1:00:00,14.05,8.2,83,7.96
8/23/05,2:00:00,14,8.11,82,7.92
8/23/05,3:00:00,14.02,8.14,82.3,7.93
8/23/05,4:00:00,13.99,8.07,81.5,7.92
8/23/05,5:00:00,13.9,8.03,81,7.9
8/23/05,6:00:00,13.85,7.91,79.6,7.88
8/23/05,7:00:00,13.83,7.94,79.9,7.87
8/23/05,8:00:00,13.83,7.96,80.2,7.89
8/23/05,9:00:00,13.9,7.98,80.5,7.91
8/23/05,10:00:00,13.97,8.16,82.4,7.93
8/23/05,11:00:00,14.09,8.44,85.5,7.96
8/23/05,12:00:00,14.24,8.69,88.3,8.05
8/23/05,13:00:00,14.37,8.84,90,8.11
8/23/05,14:00:00,14.47,9.03,92.2,8.16
8/23/05,15:00:00,14.53,9.06,92.6,8.19
8/23/05,16:00:00,14.53,9.09,92.9,8.2
8/23/05,17:00:00,14.5,9.04,92.4,8.18
8/23/05,18:00:00,14.38,8.83,89.9,8.11
8/23/05,19:00:00,14.34,8.74,89,8.09
8/23/05,20:00:00,14.22,8.58,87.1,8.03
8/23/05,21:00:00,14.17,8.49,86.1,8
8/23/05,22:00:00,14.11,8.45,85.6,7.98
8/23/05,23:00:00,14.04,8.26,83.5,7.96
8/24/05,0:00:00,14.03,8.21,83,7.95
8/24/05,1:00:00,14.02,8.13,82.2,7.94
8/24/05,2:00:00,13.96,8.09,81.7,7.93
8/24/05,3:00:00,13.93,8.01,80.8,7.92
8/24/05,4:00:00,13.92,8.09,81.6,7.92
8/24/05,5:00:00,13.87,7.96,80.2,7.91
8/24/05,6:00:00,13.84,7.91,79.7,7.89
8/24/05,7:00:00,13.8,7.93,79.7,7.88
8/24/05,8:00:00,13.79,7.85,79,7.88
8/24/05,9:00:00,13.85,8.01,80.7,7.89
8/24/05,10:00:00,13.91,8.13,82,7.89
8/24/05,11:00:00,14.11,8.49,86,7.97
8/24/05,12:00:00,14.28,8.69,88.4,8.05
8/24/05,13:00:00,14.43,8.88,90.6,8.13
8/24/05,14:00:00,14.54,8.95,91.5,8.18
8/24/05,15:00:00,14.58,9.01,92.3,8.2
8/24/05,16:00:00,14.6,8.98,91.9,8.22
8/24/05,17:00:00,14.59,8.91,91.3,8.19
8/24/05,18:00:00,14.53,8.71,89,8.15
8/24/05,19:00:00,14.49,8.67,88.6,8.11
8/24/05,20:00:00,14.38,8.47,86.3,8.08
8/24/05,21:00:00,14.36,8.49,86.5,8.07
8/24/05,22:00:00,14.29,8.49,86.4,8.03
8/24/05,23:00:00,14.26,8.39,85.2,8.01
8/25/05,0:00:00,14.18,8.17,82.9,7.98
8/25/05,1:00:00,14.11,8.05,81.6,7.95
8/25/05,2:00:00,14.11,8,81,7.95
8/25/05,3:00:00,14.08,7.97,80.6,7.96
8/25/05,4:00:00,14.05,7.97,80.6,7.94
8/25/05,5:00:00,14,7.87,79.6,7.91
8/25/05,6:00:00,13.98,7.89,79.7,7.92
8/25/05,7:00:00,13.96,7.93,80,7.92
8/25/05,8:00:00,13.96,7.95,80.2,7.93
8/25/05,9:00:00,14.01,8.04,81.2,7.94
8/25/05,10:00:00,14.1,8.16,82.6,7.97
8/25/05,11:00:00,14.23,8.33,84.6,8
8/25/05,12:00:00,14.32,8.71,88.7,8.05
8/25/05,13:00:00,14.44,8.94,91.2,8.12
8/25/05,14:00:00,14.54,9.06,92.7,8.16
8/25/05,15:00:00,14.53,9.09,92.9,8.16
8/25/05,16:00:00,14.54,9.07,92.7,8.17
8/25/05,17:00:00,14.53,9.03,92.3,8.16
8/25/05,18:00:00,14.42,8.75,89.3,8.08
8/25/05,19:00:00,14.36,8.61,87.7,8.04
8/25/05,20:00:00,14.32,8.6,87.5,8.02
8/25/05,21:00:00,14.28,8.54,86.9,8.01
8/25/05,22:00:00,14.24,8.52,86.5,8
8/25/05,23:00:00,14.2,8.37,85,7.99
8/26/05,0:00:00,14.15,8.23,83.4,7.96
8/26/05,1:00:00,14.14,8.08,81.9,7.95
8/26/05,2:00:00,14.11,8.06,81.6,7.95
8/26/05,3:00:00,14.08,8.01,81.1,7.94
8/26/05,4:00:00,14.03,7.89,79.8,7.93
8/26/05,5:00:00,14.01,7.85,79.3,7.91
8/26/05,6:00:00,13.99,7.78,78.7,7.92
8/26/05,7:00:00,13.99,7.91,79.9,7.94
8/26/05,8:00:00,14,7.93,80.2,7.95
8/26/05,9:00:00,14.04,7.94,80.3,7.96
8/26/05,10:00:00,14.11,8.04,81.5,7.96
8/26/05,11:00:00,14.19,8.17,82.9,7.99
8/26/05,12:00:00,14.32,8.61,87.6,8.07
8/26/05,13:00:00,14.45,8.81,89.9,8.15
8/26/05,14:00:00,14.56,8.86,90.6,8.19
8/26/05,15:00:00,14.62,8.93,91.5,8.22
8/26/05,16:00:00,14.64,8.92,91.4,8.21
8/26/05,17:00:00,14.55,8.81,90.1,8.2
8/26/05,18:00:00,14.5,8.7,88.9,8.15
8/26/05,19:00:00,14.45,8.62,88,8.11
8/26/05,20:00:00,14.35,8.46,86.1,8.06
8/26/05,21:00:00,14.29,8.41,85.5,8.02
8/26/05,22:00:00,14.29,8.44,85.9,8.05
8/26/05,23:00:00,14.26,8.33,84.7,8.04
8/27/05,0:00:00,14.22,8.15,82.7,8.02
8/27/05,1:00:00,14.2,8.04,81.6,8
8/27/05,2:00:00,14.16,7.99,81,8
8/27/05,3:00:00,14.13,7.9,80.1,7.98
8/27/05,4:00:00,14.09,7.82,79.1,7.97
8/27/05,5:00:00,14.06,7.83,79.3,7.96
8/27/05,6:00:00,14.03,7.78,78.7,7.96
8/27/05,7:00:00,14.02,7.82,79,7.95
8/27/05,8:00:00,14.03,7.91,80,7.98
8/27/05,9:00:00,14.09,8.11,82.2,7.99
8/27/05,10:00:00,14.2,8.29,84.1,8.01
8/27/05,11:00:00,14.3,8.43,85.7,8.05
8/27/05,12:00:00,14.37,8.88,90.5,8.1
8/27/05,13:00:00,14.49,9.08,92.8,8.19
8/27/05,14:00:00,14.61,9.17,93.9,8.23
8/27/05,15:00:00,14.64,9.14,93.7,8.24
8/27/05,16:00:00,14.66,9.16,93.9,8.25
8/27/05,17:00:00,14.58,9.04,92.5,8.21
8/27/05,18:00:00,14.52,8.87,90.7,8.15
8/27/05,19:00:00,14.48,8.81,90,8.12
8/27/05,20:00:00,14.36,8.58,87.4,8.06
8/27/05,21:00:00,14.36,8.69,88.5,8.06
8/27/05,22:00:00,14.28,8.62,87.7,8.02
8/27/05,23:00:00,14.21,8.5,86.3,7.99
8/28/05,0:00:00,14.15,8.35,84.7,7.97
8/28/05,1:00:00,14.1,8.21,83.2,7.96
8/28/05,2:00:00,14.06,8.07,81.7,7.93
8/28/05,3:00:00,14.07,8.12,82.2,7.94
8/28/05,4:00:00,14.06,8.08,81.7,7.93
8/28/05,5:00:00,14.02,8.04,81.3,7.92
8/28/05,6:00:00,13.99,8.02,81,7.91
8/28/05,7:00:00,13.98,8.07,81.5,7.94
8/28/05,8:00:00,14,8.14,82.2,7.94
8/28/05,9:00:00,14.07,8.2,83,7.98
8/28/05,10:00:00,14.18,8.22,83.4,7.99
8/28/05,11:00:00,14.31,8.46,86.1,8.03
8/28/05,12:00:00,14.37,8.83,90,8.08
8/28/05,13:00:00,14.5,9.02,92.2,8.16
8/28/05,14:00:00,14.61,9.16,93.8,8.2
8/28/05,15:00:00,14.66,9.19,94.2,8.23
8/28/05,16:00:00,14.68,9.15,93.8,8.22
8/28/05,17:00:00,14.62,9.03,92.5,8.2
8/28/05,18:00:00,14.49,8.74,89.3,8.12
8/28/05,19:00:00,14.41,8.61,87.8,8.08
8/28/05,20:00:00,14.38,8.57,87.3,8.06
8/28/05,21:00:00,14.28,8.44,85.8,8.01
8/28/05,22:00:00,14.28,8.49,86.3,8.01
8/28/05,23:00:00,14.28,8.45,85.9,8
8/29/05,0:00:00,14.2,8.23,83.5,7.97
8/29/05,1:00:00,14.13,8.06,81.7,7.94
8/29/05,2:00:00,14.11,8.06,81.7,7.93
8/29/05,3:00:00,14.11,8.05,81.6,7.93
8/29/05,4:00:00,14.07,8,80.9,7.91
8/29/05,5:00:00,14.05,7.98,80.7,7.9
8/29/05,6:00:00,14.04,7.93,80.2,7.9
8/29/05,7:00:00,14.03,7.95,80.4,7.91
8/29/05,8:00:00,14.05,8,81,7.92
8/29/05,9:00:00,14.11,8.14,82.4,7.96
8/29/05,10:00:00,14.19,8.26,83.9,7.96
8/29/05,11:00:00,14.23,8.67,88,8.02
8/29/05,12:00:00,14.27,8.75,89,8.08
8/29/05,13:00:00,14.32,8.93,90.9,8.12
8/29/05,14:00:00,14.41,9.13,93.1,8.19
8/29/05,15:00:00,14.33,8.89,90.5,8.13
8/29/05,16:00:00,14.37,8.96,91.3,8.17
8/29/05,17:00:00,14.35,8.97,91.4,8.14
