agency_cd	site_no	datetime	113433_00010_00001	113433_00010_00001_cd	113434_00010_00002	113434_00010_00002_cd	113435_00010_00003	113435_00010_00003_cd	113436_00060_00003	113436_00060_00003_cd
USGS	14092500	5/6/81	9.5	A	8.9	A			4430	A
USGS	14092500	5/7/81	9.6	A	9.1	A			4200	A
USGS	14092500	5/8/81	9.9	A	9.1	A			3940	A
USGS	14092500	5/9/81	10	A	9.2	A			3850	A
USGS	14092500	5/10/81	10	A	9.1	A			3850	A
USGS	14092500	5/11/81	10.2	A	9.2	A			3850	A
USGS	14092500	5/12/81	10.3	A	9.4	A			3850	A
USGS	14092500	5/13/81	10	A	9.5	A			3660	A
USGS	14092500	5/14/81	10	A	9.5	A			3550	A
USGS	14092500	5/15/81	10	A	9.4	A			3780	A
USGS	14092500	5/16/81	10.2	A	9.5	A			3900	A
USGS	14092500	5/17/81	10.1	A	9.4	A			3920	A
USGS	14092500	5/18/81	10.1	A	9.6	A			3920	A
USGS	14092500	5/19/81	10.2	A	9.6	A			4040	A
USGS	14092500	5/20/81	10.2	A	9.5	A			4130	A
USGS	14092500	5/21/81	10.2	A	9.6	A			4130	A
USGS	14092500	5/22/81	10.6	A	9.7	A			3970	A
USGS	14092500	5/23/81	10.6	A	9.8	A			3570	A
USGS	14092500	5/24/81	10.4	A	9.8	A			3550	A
USGS	14092500	5/25/81	10.6	A	9.8	A			3550	A
USGS	14092500	5/26/81	10.6	A	9.7	A			3850	A
USGS	14092500	5/27/81	10.7	A	9.8	A			4160	A
USGS	14092500	5/28/81	10.8	A	10	A			4160	A
USGS	14092500	5/29/81	10.8	A	10.1	A			4110	A
USGS	14092500	5/30/81	10.6	A	10.1	A			4080	A
USGS	14092500	5/31/81	10.9	A	10	A			4080	A
USGS	14092500	6/1/81	10.9	A	10.1	A			4040	A
USGS	14092500	6/2/81	10.8	A	10.1	A			3900	A
USGS	14092500	6/3/81	10.8	A	10.1	A			3760	A
USGS	14092500	6/4/81	10.9	A	10.2	A			3760	A
USGS	14092500	6/5/81	10.8	A	10.2	A			3920	A
USGS	14092500	6/6/81	10.6	A	10.1	A			4040	A
USGS	14092500	6/7/81	10.3	A	10.1	A			4060	A
USGS	14092500	6/8/81	10.9	A	10.2	A			4630	A
USGS	14092500	6/9/81	10.7	A	10.2	A			5320	A
USGS	14092500	6/10/81	10.7	A	10.2	A			5460	A
USGS	14092500	6/11/81	10.8	A	10.2	A			4940	A
USGS	14092500	6/12/81	10.7	A	10.3	A			4160	A
USGS	14092500	6/13/81	11	A	10.2	A			3760	A
USGS	14092500	6/14/81	11.2	A	10.2	A			3800	A
USGS	14092500	6/15/81	11.2	A	10.2	A			3920	A
USGS	14092500	6/16/81	11	A	10.5	A			4200	A
USGS	14092500	6/17/81	11.3	A	10.5	A			4450	A
USGS	14092500	6/18/81	11.2	A	10.5	A			4180	A
USGS	14092500	6/19/81	11.6	A	10.7	A			3870	A
USGS	14092500	6/20/81	11.5	A	10.6	A			3850	A
USGS	14092500	6/21/81	11.6	A	10.5	A			3850	A
USGS	14092500	6/22/81	11.5	A	10.7	A			3920	A
USGS	14092500	6/23/81	11.6	A	10.7	A			4060	A
USGS	14092500	6/24/81	11.7	A	10.7	A			4040	A
USGS	14092500	6/25/81	11.9	A	10.9	A			4040	A
USGS	14092500	6/26/81	12	A	11	A			4060	A
USGS	14092500	6/27/81	12	A	11	A			4060	A
USGS	14092500	6/28/81	12	A	11	A			4040	A
USGS	14092500	6/29/81	12	A	11.5	A			3920	A
USGS	14092500	6/30/81	12	A	11.5	A			3850	A
USGS	14092500	7/1/81	12	A	11.5	A			3920	A
USGS	14092500	7/2/81	12.5	A	11.5	A			3780	A
USGS	14092500	7/3/81	12.5	A	11.5	A			3730	A
USGS	14092500	7/4/81	12.5	A	11.5	A			3760	A
USGS	14092500	7/5/81	12	A	11.5	A			3710	A
USGS	14092500	7/6/81	12	A	11.5	A			3710	A
USGS	14092500	7/7/81	12.5	A	11.5	A			3710	A
USGS	14092500	7/8/81	12.5	A	11.5	A			3690	A
USGS	14092500	7/9/81	12.5	A	11.5	A			3710	A
USGS	14092500	7/10/81	12.5	A	11.5	A			3800	A
USGS	14092500	7/11/81	12.5	A	11.5	A			4040	A
USGS	14092500	7/12/81	12.5	A					4040	A
USGS	14092500	7/13/81	12.5	A	11.5	A			4040	A
USGS	14092500	7/14/81	12.5	A	12	A			3830	A
USGS	14092500	7/15/81	13	A	12	A			3710	A
USGS	14092500	7/16/81	13	A	12	A			3660	A
USGS	14092500	7/17/81	13	A	12	A			3710	A
USGS	14092500	7/18/81	13	A	12	A			3730	A
USGS	14092500	7/19/81	13	A	12	A			3730	A
USGS	14092500	7/20/81	13	A					3710	A
USGS	14092500	7/21/81	13	A	12.5	A			3710	A
USGS	14092500	7/22/81	13.5	A	12.5	A			3690	A
USGS	14092500	7/23/81	13.5	A	12.5	A			3660	A
USGS	14092500	7/24/81	13.5	A	12.5	A			3710	A
USGS	14092500	7/25/81	13.5	A	12.5	A			3690	A
USGS	14092500	7/26/81	13.5	A	12.5	A			3690	A
USGS	14092500	7/27/81	13.5	A	12.5	A			3830	A
USGS	14092500	7/28/81	13.5	A	12.5	A			4130	A
USGS	14092500	7/29/81	13.5	A	12.5	A			4250	A
USGS	14092500	7/30/81	13.5	A	12.5	A			4040	A
USGS	14092500	7/31/81	13.5	A	12.5	A			3940	A
USGS	14092500	8/1/81	13.5	A	12.5	A			3850	A
USGS	14092500	8/2/81	13.5	A	12.5	A			3870	A
USGS	14092500	8/3/81	13.5	A	13	A			3660	A
USGS	14092500	8/4/81	13.5	A	12.5	A			3550	A
USGS	14092500	8/5/81	13.5	A	13	A			3550	A
USGS	14092500	8/6/81	13.5	A	13	A			3620	A
USGS	14092500	8/7/81	14	A	13	A			3570	A
USGS	14092500	8/8/81	14	A	13	A			3730	A
USGS	14092500	8/9/81	14	A	13	A			3900	A
USGS	14092500	8/10/81	13.5	A	13	A			3920	A
USGS	14092500	8/11/81	14	A	13	A			3870	A
USGS	14092500	8/12/81	14	A	13	A			3850	A
USGS	14092500	8/13/81	14	A					3900	A
USGS	14092500	8/14/81	14	A					3870	A
USGS	14092500	8/15/81	14	A	13	A			3870	A
USGS	14092500	8/16/81	14	A	13	A			3870	A
USGS	14092500	8/17/81	14	A	13	A			3920	A
USGS	14092500	8/18/81	14	A	13	A			3870	A
USGS	14092500	8/19/81	14	A	13	A			3900	A
USGS	14092500	8/20/81	14	A	13	A			3940	A
USGS	14092500	8/21/81	14	A	13	A			3940	A
USGS	14092500	8/22/81	14	A	13	A			3940	A
USGS	14092500	8/23/81	14	A	13.5	A			3940	A
USGS	14092500	8/24/81	14	A	13.5	A			3850	A
USGS	14092500	8/25/81	14	A	13.5	A			3710	A
USGS	14092500	8/26/81	14	A	13	A			3710	A
USGS	14092500	8/27/81	14	A	13	A			3730	A
USGS	14092500	8/28/81	14	A	13.5	A			3710	A
USGS	14092500	8/29/81	14	A	13.5	A			3690	A
USGS	14092500	8/30/81	14	A	13.5	A			3690	A
USGS	14092500	8/31/81	14	A					3710	A
USGS	14092500	9/1/81	14	A	13.5	A			3690	A
USGS	14092500	9/2/81	14	A	13.5	A			3730	A
USGS	14092500	9/3/81	14	A	13	A			3710	A
USGS	14092500	9/4/81	14	A	13.5	A			3690	A
USGS	14092500	9/5/81	14	A	13.5	A			3660	A
USGS	14092500	9/6/81	14	A					3660	A
USGS	14092500	9/7/81	14	A	13.5	A			3710	A
USGS	14092500	9/8/81	14	A	13.5	A			3730	A
USGS	14092500	9/9/81	14	A	13.5	A			3730	A
USGS	14092500	9/10/81	14	A	13.5	A			3730	A
USGS	14092500	9/11/81	14	A	13.5	A			3730	A
USGS	14092500	9/12/81	14	A	13.5	A			3690	A
USGS	14092500	9/13/81	14	A	13.5	A			3690	A
USGS	14092500	9/14/81	14	A	13.5	A			3710	A
USGS	14092500	9/15/81	14	A	13.5	A			3660	A
USGS	14092500	9/16/81	14.5	A	13.5	A			3660	A
USGS	14092500	9/17/81	14.5	A	13.5	A			3690	A
USGS	14092500	9/18/81	14.5	A	13.5	A			3660	A
USGS	14092500	9/19/81	14	A	13.5	A			3660	A
USGS	14092500	9/20/81	14	A	13.5	A			3690	A
USGS	14092500	9/21/81	14	A	13.5	A			3690	A
USGS	14092500	9/22/81	14	A	13.5	A			3690	A
USGS	14092500	9/23/81	14	A	13.5	A			3660	A
USGS	14092500	9/24/81	14	A	13.5	A			3690	A
USGS	14092500	9/25/81	14	A	13.5	A			3800	A
USGS	14092500	9/26/81	13.5	A	13.5	A			3920	A
USGS	14092500	9/27/81	13.5	A	13.5	A			4300	A
USGS	14092500	9/28/81	13.5	A	13	A			4450	A
USGS	14092500	9/29/81	13.5	A	13	A			4250	A
USGS	14092500	9/30/81	13.5	A	13	A			4060	A
USGS	14092500	10/1/81							4090	A
USGS	14092500	10/2/81							4090	A
USGS	14092500	10/3/81							4100	A
USGS	14092500	10/4/81							4090	A
USGS	14092500	10/5/81							4520	A
USGS	14092500	10/6/81							4120	A
USGS	14092500	10/7/81	13.4	A	12.9	A			4060	A
USGS	14092500	10/8/81	13.2	A	12.9	A			3920	A
USGS	14092500	10/9/81	13	A	12.5	A			3540	A
USGS	14092500	10/10/81	12.9	A	12.5	A			3840	A
USGS	14092500	10/11/81	12.9	A	12.4	A			3800	A
USGS	14092500	10/12/81	12.9	A	12.4	A			4090	A
USGS	14092500	10/13/81	12.8	A	12.3	A			4190	A
USGS	14092500	10/14/81	12.8	A	12.3	A			4200	A
USGS	14092500	10/15/81	12.7	A	12.2	A			4210	A
USGS	14092500	10/16/81	12.7	A	12.2	A			4200	A
USGS	14092500	10/17/81	12.6	A	12.1	A			4190	A
USGS	14092500	10/18/81	12.2	A	11.9	A			4190	A
USGS	14092500	10/19/81	12.2	A	11.8	A			4130	A
USGS	14092500	10/20/81							4120	A
USGS	14092500	10/21/81							4130	A
USGS	14092500	10/22/81							4310	A
USGS	14092500	10/23/81							4800	A
USGS	14092500	10/24/81							4780	A
USGS	14092500	10/25/81							4770	A
USGS	14092500	10/26/81							4080	A
USGS	14092500	10/27/81							3970	A
USGS	14092500	10/28/81							3970	A
USGS	14092500	10/29/81							3980	A
USGS	14092500	10/30/81							4040	A
USGS	14092500	10/31/81							4390	A
USGS	14092500	11/1/81							4640	A
USGS	14092500	11/2/81							4140	A
USGS	14092500	11/3/81							4060	A
USGS	14092500	11/4/81							4110	A
USGS	14092500	11/5/81							4110	A
USGS	14092500	11/6/81							4170	A
USGS	14092500	11/7/81							4240	A
USGS	14092500	11/8/81							4320	A
USGS	14092500	11/9/81							4380	A
USGS	14092500	11/10/81							4530	A
USGS	14092500	11/11/81							4390	A
USGS	14092500	11/12/81							4300	A
USGS	14092500	11/13/81							4170	A
USGS	14092500	11/14/81							4250	A
USGS	14092500	11/15/81							4440	A
USGS	14092500	11/16/81							4450	A
USGS	14092500	11/17/81							4480	A
USGS	14092500	11/18/81							4620	A
USGS	14092500	11/19/81							4350	A
USGS	14092500	11/20/81							4280	A
USGS	14092500	11/21/81							4170	A
USGS	14092500	11/22/81							4180	A
USGS	14092500	11/23/81							4360	A
USGS	14092500	11/24/81							4470	A
USGS	14092500	11/25/81							4520	A
USGS	14092500	11/26/81							4500	A
USGS	14092500	11/27/81							4520	A
USGS	14092500	11/28/81							4540	A
USGS	14092500	11/29/81							4510	A
USGS	14092500	11/30/81							4540	A
USGS	14092500	12/1/81	8.9	A	8.7	A			4720	A
USGS	14092500	12/2/81	8.9	A	8.7	A			4780	A
USGS	14092500	12/3/81	8.7	A	8.6	A			4780	A
USGS	14092500	12/4/81	8.8	A	8.6	A			4780	A
USGS	14092500	12/5/81	8.7	A	8.6	A			4750	A
USGS	14092500	12/6/81	8.7	A	8.5	A			5530	A
USGS	14092500	12/7/81	8.6	A	8.4	A			5970	A
USGS	14092500	12/8/81	8.7	A	8.5	A			6140	A
USGS	14092500	12/9/81	8.5	A	8.4	A			6180	A
USGS	14092500	12/10/81	8.4	A	8.2	A			5830	A
USGS	14092500	12/11/81	8.2	A	7.9	A			6680	A
USGS	14092500	12/12/81	8.1	A	7.8	A			6720	A
USGS	14092500	12/13/81	8.1	A	7.6	A			6590	A
USGS	14092500	12/14/81	8	A	7.8	A			5870	A
USGS	14092500	12/15/81	8	A	7.7	A			6170	A
USGS	14092500	12/16/81	7.8	A	7.7	A			6630	A
USGS	14092500	12/17/81	7.7	A	7.6	A			6430	A
USGS	14092500	12/18/81	7.7	A	7.5	A			6110	A
USGS	14092500	12/19/81	7.6	A	7.4	A			6530	A
USGS	14092500	12/20/81	7.4	A	7.3	A			8620	A
USGS	14092500	12/21/81	7.5	A	7.3	A			9320	A
USGS	14092500	12/22/81	7.3	A	7.2	A			9320	A
USGS	14092500	12/23/81	7.4	A	7.2	A			8680	A
USGS	14092500	12/24/81	7.3	A	7.2	A			7370	A
USGS	14092500	12/25/81	7.3	A	7	A			7230	A
USGS	14092500	12/26/81	7.3	A	7	A			7570	A
USGS	14092500	12/27/81	7.4	A	7.2	A			7860	A
USGS	14092500	12/28/81	7.2	A	6.9	A			7870	A
USGS	14092500	12/29/81	6.9	A	6.7	A			7480	A
USGS	14092500	12/30/81	7	A	6.7	A			7220	A
USGS	14092500	12/31/81	6.8	A	6.6	A			6590	A
USGS	14092500	1/1/82	6.7	A	6.5	A			6130	A
USGS	14092500	1/2/82	6.5	A	6.4	A			5660	A
USGS	14092500	1/3/82	6.4	A	6.3	A			5320	A
USGS	14092500	1/4/82	6.5	A	6.2	A			5210	A
USGS	14092500	1/5/82	6.5	A	6.1	A			5520	A
USGS	14092500	1/6/82	6.4	A	6.1	A			5980	A
USGS	14092500	1/7/82	6.2	A	6	A			6000	A
USGS	14092500	1/8/82	6.2	A	6	A			5700	A
USGS	14092500	1/9/82	6.2	A	5.9	A			5100	A
USGS	14092500	1/10/82	6.1	A	5.9	A			5240	A
USGS	14092500	1/11/82	6.2	A	5.8	A			5220	A
USGS	14092500	1/12/82	6.2	A	5.9	A			5190	A
USGS	14092500	1/13/82	6.1	A	5.8	A			5280	A
USGS	14092500	1/14/82	6.2	A	5.9	A			5180	A
USGS	14092500	1/15/82	6.1	A	5.9	A			4970	A
USGS	14092500	1/16/82	6.2	A	6	A			5070	A
USGS	14092500	1/17/82	6.1	A	6	A			5000	A
USGS	14092500	1/18/82	6.2	A	6	A			5070	A
USGS	14092500	1/19/82	6.2	A	6	A			5120	A
USGS	14092500	1/20/82	6.2	A	5.8	A			5090	A
USGS	14092500	1/21/82	6.2	A	6	A			5060	A
USGS	14092500	1/22/82	6.2	A	5.9	A			5040	A
USGS	14092500	1/23/82	6.4	A	6.1	A			5090	A
USGS	14092500	1/24/82	6.4	A	6.2	A			5340	A
USGS	14092500	1/25/82	6.4	A	6.2	A			5730	A
USGS	14092500	1/26/82	6.3	A	6.2	A			6630	A
USGS	14092500	1/27/82	6.2	A	6.1	A			6870	A
USGS	14092500	1/28/82	6.3	A	6.1	A			6300	A
USGS	14092500	1/29/82	6.3	A	6	A			5860	A
USGS	14092500	1/30/82	6.2	A	6	A			5800	A
USGS	14092500	1/31/82	6.1	A	5.9	A			5770	A
USGS	14092500	2/1/82	6.1	A	6	A			5850	A
USGS	14092500	2/2/82	6.3	A	6.1	A			5640	A
USGS	14092500	2/3/82	6.2	A	5.9	A			5570	A
USGS	14092500	2/4/82	6	A	5.7	A			6020	A
USGS	14092500	2/5/82	5.9	A	5.6	A			6420	A
USGS	14092500	2/6/82	5.8	A	5.4	A			6400	A
USGS	14092500	2/7/82	5.7	A	5.4	A			5680	A
USGS	14092500	2/8/82	5.6	A	5.4	A			5300	A
USGS	14092500	2/9/82	5.6	A	5.4	A			5010	A
USGS	14092500	2/10/82	5.7	A	5.2	A			5050	A
USGS	14092500	2/11/82	5.6	A	5.3	A			4900	A
USGS	14092500	2/12/82	5.6	A	5.3	A			4750	A
USGS	14092500	2/13/82	5.8	A	5.5	A			4770	A
USGS	14092500	2/14/82	6	A	5.8	A			4840	A
USGS	14092500	2/15/82	6.1	A	5.8	A			4810	A
USGS	14092500	2/16/82	6.3	A	5.9	A			5580	A
USGS	14092500	2/17/82	6.2	A	6	A			8700	A
USGS	14092500	2/18/82	6.2	A	6.1	A			9730	A
USGS	14092500	2/19/82	6.3	A	6.1	A			10600	A
USGS	14092500	2/20/82	6.5	A	6.3	A			11000	A
USGS	14092500	2/21/82	6.3	A	6	A			14300	A
USGS	14092500	2/22/82	6	A	5.7	A			12700	A
USGS	14092500	2/23/82	6	A	5.7	A			12700	A
USGS	14092500	2/24/82	6.1	A	5.8	A			11100	A
USGS	14092500	2/25/82	6.2	A	5.9	A			10200	A
USGS	14092500	2/26/82	6	A	5.9	A			10300	A
USGS	14092500	2/27/82	6	A	5.8	A			10200	A
USGS	14092500	2/28/82	5.8	A	5.7	A			10100	A
USGS	14092500	3/1/82	5.9	A	5.8	A			10300	A
USGS	14092500	3/2/82	6	A	5.7	A			9420	A
USGS	14092500	3/3/82	5.7	A	5.5	A			8460	A
USGS	14092500	3/4/82	5.9	A	5.6	A			8020	A
USGS	14092500	3/5/82	6	A	5.7	A			7910	A
USGS	14092500	3/6/82	6	A	5.6	A			7930	A
USGS	14092500	3/7/82	6.1	A	5.7	A			7920	A
USGS	14092500	3/8/82	6.1	A	5.9	A			7890	A
USGS	14092500	3/9/82	6.5	A	6	A			7390	A
USGS	14092500	3/10/82	6.6	A	6.2	A			6570	A
USGS	14092500	3/11/82	6.5	A	6.2	A			6680	A
USGS	14092500	3/12/82	6.4	A	6.1	A			7000	A
USGS	14092500	3/13/82	6.4	A	6.1	A			7060	A
USGS	14092500	3/14/82	6.3	A	6.1	A			6980	A
USGS	14092500	3/15/82	6.4	A	6.1	A			6800	A
USGS	14092500	3/16/82	6.4	A	6.1	A			6760	A
USGS	14092500	3/17/82	6.4	A	6.1	A			6590	A
USGS	14092500	3/18/82	6.3	A	6.1	A			6410	A
USGS	14092500	3/19/82	6.3	A	6.1	A			6420	A
USGS	14092500	3/20/82	6.4	A	6.1	A			6430	A
USGS	14092500	3/21/82	6.5	A	6	A			6350	A
USGS	14092500	3/22/82	6.5	A	6	A			6440	A
USGS	14092500	3/23/82	6.6	A	6.1	A			6520	A
USGS	14092500	3/24/82	6.8	A	6.3	A			6570	A
USGS	14092500	3/25/82	6.7	A	6.3	A			6660	A
USGS	14092500	3/26/82	6.7	A	6.3	A			6510	A
USGS	14092500	3/27/82	6.5	A	6.4	A			6540	A
USGS	14092500	3/28/82	6.5	A	6.2	A			6610	A
USGS	14092500	3/29/82	6.6	A	6.1	A			6240	A
USGS	14092500	3/30/82	6.6	A	6.4	A			5740	A
USGS	14092500	3/31/82	6.8	A	6.4	A			5670	A
USGS	14092500	4/1/82	6.7	A	6.4	A			5590	A
USGS	14092500	4/2/82	6.6	A	6.2	A			5170	A
USGS	14092500	4/3/82	6.5	A	6.1	A			4890	A
USGS	14092500	4/4/82	6.6	A	6.1	A			4900	A
USGS	14092500	4/5/82	6.6	A	6.4	A			4960	A
USGS	14092500	4/6/82	6.6	A	6.2	A			5380	A
USGS	14092500	4/7/82	6.7	A	6.2	A			5340	A
USGS	14092500	4/8/82	7	A	6.3	A			5270	A
USGS	14092500	4/9/82	7.1	A	6.4	A			5320	A
USGS	14092500	4/10/82	6.6	A	6.3	A			5400	A
USGS	14092500	4/11/82	7	A	6.4	A			5340	A
USGS	14092500	4/12/82	6.8	A	6.5	A			5350	A
USGS	14092500	4/13/82	7.2	A	6.5	A			5550	A
USGS	14092500	4/14/82	6.9	A	6.5	A			5960	A
USGS	14092500	4/15/82	7	A	6.5	A			6200	A
USGS	14092500	4/16/82	7.1	A	6.6	A			6550	A
USGS	14092500	4/17/82	7.4	A	6.7	A			6580	A
USGS	14092500	4/18/82	7	A	6.7	A			6630	A
USGS	14092500	4/19/82	7.2	A	6.6	A			6350	A
USGS	14092500	4/20/82	7.4	A	6.6	A			6100	A
USGS	14092500	4/21/82	7.6	A	6.9	A			5890	A
USGS	14092500	4/22/82	7.3	A	6.7	A			5140	A
USGS	14092500	4/23/82	7.4	A	6.6	A			4960	A
USGS	14092500	4/24/82	7.3	A	6.7	A			5310	A
USGS	14092500	4/25/82	7.3	A	6.7	A			5300	A
USGS	14092500	4/26/82	7.6	A	6.9	A			4910	A
USGS	14092500	4/27/82	7.8	A	6.9	A			4440	A
USGS	14092500	4/28/82	7.6	A	7	A			4360	A
USGS	14092500	4/29/82	8	A	7.3	A			4670	A
USGS	14092500	4/30/82	7.7	A	7.2	A			5550	A
USGS	14092500	5/1/82	7.8	A	7.2	A			5910	A
USGS	14092500	5/2/82	7.7	A	7.3	A			5940	A
USGS	14092500	5/3/82	7.8	A	7.4	A			5940	A
USGS	14092500	5/4/82	8.2	A	7.3	A			6030	A
USGS	14092500	5/5/82	8.1	A	7.4	A			6010	A
USGS	14092500	5/6/82	8.2	A	7.6	A			6500	A
USGS	14092500	5/7/82	8.2	A	7.6	A			6620	A
USGS	14092500	5/8/82	8	A	7.5	A			5790	A
USGS	14092500	5/9/82	8.2	A	7.6	A			5390	A
USGS	14092500	5/10/82	8.3	A	7.6	A			4970	A
USGS	14092500	5/11/82	8.4	A	7.7	A			4430	A
USGS	14092500	5/12/82	8.5	A	7.7	A			4160	A
USGS	14092500	5/13/82	8.4	A	7.7	A			4220	A
USGS	14092500	5/14/82	8.7	A	7.9	A			4780	A
USGS	14092500	5/15/82	9	A	8.1	A			5050	A
USGS	14092500	5/16/82	8.9	A	8.2	A			5070	A
USGS	14092500	5/17/82	8.7	A	8.2	A			4610	A
USGS	14092500	5/18/82	8.9	A	8.1	A			4270	A
USGS	14092500	5/19/82	9	A	8.1	A			4720	A
USGS	14092500	5/20/82	9.4	A	8.4	A			4860	A
USGS	14092500	5/21/82	9.6	A	8.8	A			4770	A
USGS	14092500	5/22/82	9.5	A	8.5	A			4900	A
USGS	14092500	5/23/82	9.8	A	8.4	A			4930	A
USGS	14092500	5/24/82	9.3	A	8.4	A			5020	A
USGS	14092500	5/25/82	9.4	A	8.5	A			5240	A
USGS	14092500	5/26/82	9.2	A	8.4	A			5250	A
USGS	14092500	5/27/82	9.2	A	8.6	A			4860	A
USGS	14092500	5/28/82	9.2	A	8.6	A			4680	A
USGS	14092500	5/29/82	9.2	A	8.5	A			4630	A
USGS	14092500	5/30/82	9.4	A	8.6	A			4640	A
USGS	14092500	5/31/82	9.2	A	8.6	A			4650	A
USGS	14092500	6/1/82	9.4	A	8.8	A			4450	A
USGS	14092500	6/2/82	9.5	A	8.7	A			4130	A
USGS	14092500	6/3/82	9.6	A	8.8	A			4010	A
USGS	14092500	6/4/82	9.2	A	8.9	A			4050	A
USGS	14092500	6/5/82	9.5	A	8.8	A			4030	A
USGS	14092500	6/6/82	9.5	A	8.8	A			4280	A
USGS	14092500	6/7/82	9.7	A	8.8	A			4410	A
USGS	14092500	6/8/82	10	A	9	A			4380	A
USGS	14092500	6/9/82	10	A	9.2	A			4360	A
USGS	14092500	6/10/82	10.1	A	9.3	A			4260	A
USGS	14092500	6/11/82	10	A	9.3	A			4180	A
USGS	14092500	6/12/82	10	A	9.4	A			4410	A
USGS	14092500	6/13/82	10	A	9.4	A			4720	A
USGS	14092500	6/14/82	10.4	A	9.4	A			4990	A
USGS	14092500	6/15/82	10.5	A	9.7	A			5040	A
USGS	14092500	6/16/82	10.5	A	9.6	A			5430	A
USGS	14092500	6/17/82	10.5	A	9.7	A			4760	A
USGS	14092500	6/18/82	10.6	A	9.8	A			4210	A
USGS	14092500	6/19/82	10.7	A	10	A			4460	A
USGS	14092500	6/20/82	10.6	A	9.9	A			4960	A
USGS	14092500	6/21/82	10.7	A	10	A			5290	A
USGS	14092500	6/22/82	10.9	A	10.1	A			5450	A
USGS	14092500	6/23/82	10.8	A	10	A			5400	A
USGS	14092500	6/24/82	10.5	A	10	A			5330	A
USGS	14092500	6/25/82	10.9	A	10.1	A			4540	A
USGS	14092500	6/26/82	10.4	A	10.3	A			4590	A
USGS	14092500	6/27/82	10.7	A	10.3	A			5130	A
USGS	14092500	6/28/82	10.6	A	10.2	A			5440	A
USGS	14092500	6/29/82	10.8	A	10.3	A			5540	A
USGS	14092500	6/30/82	11	A	10.5	A			5510	A
USGS	14092500	7/1/82	11.1	A	10.4	A			5550	A
USGS	14092500	7/2/82	10.8	A	10.5	A			5550	A
USGS	14092500	7/3/82	11	A	10.4	A			5430	A
USGS	14092500	7/4/82	11	A	10.4	A			5050	A
USGS	14092500	7/5/82	11	A	10.5	A			5210	A
USGS	14092500	7/6/82	11.3	A	10.5	A			5080	A
USGS	14092500	7/7/82	11.2	A	10.6	A			4860	A
USGS	14092500	7/8/82	11.4	A	10.6	A			4530	A
USGS	14092500	7/9/82	11.5	A	10.7	A			4300	A
USGS	14092500	7/10/82	11.6	A	10.7	A			4310	A
USGS	14092500	7/11/82	11.5	A	10.8	A			4300	A
USGS	14092500	7/12/82	11.6	A	10.8	A			4510	A
USGS	14092500	7/13/82	11.3	A	10.8	A			4730	A
USGS	14092500	7/14/82	11.6	A	10.9	A			4840	A
USGS	14092500	7/15/82	11.7	A	10.8	A			5040	A
USGS	14092500	7/16/82	11.8	A	10.9	A			4520	A
USGS	14092500	7/17/82	11.8	A	11.1	A			4410	A
USGS	14092500	7/18/82	11.9	A	11.2	A			4410	A
USGS	14092500	7/19/82	11.9	A	11.2	A			4270	A
USGS	14092500	7/20/82	12	A	11.3	A			4160	A
USGS	14092500	7/21/82	12	A	11.2	A			4170	A
USGS	14092500	7/22/82	12.1	A	11.5	A			4160	A
USGS	14092500	7/23/82	12.1	A	11.7	A			4230	A
USGS	14092500	7/24/82	12.2	A	11.6	A			4290	A
USGS	14092500	7/25/82	12.3	A	11.8	A			4290	A
USGS	14092500	7/26/82	12.3	A	11.8	A			4220	A
USGS	14092500	7/27/82	12.5	A	11.8	A			4170	A
USGS	14092500	7/28/82	12.5	A	11.8	A			4110	A
USGS	14092500	7/29/82	12.5	A	11.8	A			4100	A
USGS	14092500	7/30/82	12.3	A	11.8	A			4140	A
USGS	14092500	7/31/82	12.3	A	11.7	A			4180	A
USGS	14092500	8/1/82							4160	A
USGS	14092500	8/2/82							4160	A
USGS	14092500	8/3/82							4220	A
USGS	14092500	8/4/82							4270	A
USGS	14092500	8/5/82							4140	A
USGS	14092500	8/6/82	12.6	A	11.9	A			4200	A
USGS	14092500	8/7/82	12.5	A	12	A			4140	A
USGS	14092500	8/8/82	12.4	A	11.9	A			4130	A
USGS	14092500	8/9/82	12.4	A	11.9	A			4310	A
USGS	14092500	8/10/82	12.5	A	12.1	A			4430	A
USGS	14092500	8/11/82	12.7	A	11.9	A			4310	A
USGS	14092500	8/12/82	12.8	A	12.1	A			4120	A
USGS	14092500	8/13/82	12.4	A	12.1	A			4160	A
USGS	14092500	8/14/82	12.8	A	12.1	A			4140	A
USGS	14092500	8/15/82	12.8	A	12.1	A			4150	A
USGS	14092500	8/16/82	12.8	A	12.1	A			4160	A
USGS	14092500	8/17/82	12.8	A	12.1	A			4160	A
USGS	14092500	8/18/82	12.8	A	12.1	A			4090	A
USGS	14092500	8/19/82	12.8	A	12.2	A			4130	A
USGS	14092500	8/20/82	12.8	A	12.3	A			4210	A
USGS	14092500	8/21/82	12.9	A	12.2	A			4300	A
USGS	14092500	8/22/82	13	A	12.4	A			4380	A
USGS	14092500	8/23/82	13	A	12.5	A			4420	A
USGS	14092500	8/24/82	13	A	12.4	A			4120	A
USGS	14092500	8/25/82	13	A	12.2	A			3980	A
USGS	14092500	8/26/82	13	A	12.2	A			4000	A
USGS	14092500	8/27/82	13	A	12.3	A			4070	A
USGS	14092500	8/28/82	13	A	12.3	A			4240	A
